,pred,true
0,0.3065793003599918,0.3101941088734405
1,0.2315911616100409,0.2406087739239325
2,0.15388775738860683,0.1736208093418325
3,0.07449644399605049,0.108695865905836
4,-0.005537742766773185,0.0478294558295092
5,-0.085165812175125,-0.0137730122868993
6,-0.16334853785959447,-0.0735692346549356
7,-0.23906999243669494,-0.1305821725013083
8,-0.3113507213172039,-0.18506091657756
9,-0.3792603849839372,-0.2309244376646791
10,-0.44192970670280185,-0.2705888824920301
11,-0.4985615724005342,-0.3058785876395646
12,-0.5484411411731074,-0.3382970711216941
13,-0.5909448384189293,-0.3683497674349288
14,-0.6255481187363527,-0.3926675902833426
15,-0.651831902281027,-0.4140220701822853
16,-0.6694876060230224,-0.4311687682266297
17,-0.6783207100396091,-0.4398061732777812
18,-0.6782528183788137,-0.4393520668190793
19,-0.6693221938749596,-0.4327796381285777
20,-0.6516827663291578,-0.4196430694780631
21,-0.6256016334225942,-0.4008919488330303
22,-0.5914550933480696,-0.3780308565136491
23,-0.5497232671706407,-0.355320682386939
24,-0.5009833871152987,-0.3310608319591038
25,-0.3035616425896839,-0.306382565767138
26,-0.2729449730966619,-0.2795077033466396
27,-0.2395364808182323,-0.250748007876389
28,-0.20370773759058547,-0.2223573841081719
29,-0.1658696103855335,-0.19290028021465
30,-0.12646557645775208,-0.1629123151142008
31,-0.0859647828975812,-0.1326274156656889
32,-0.04485492527395424,-0.1013614420422015
33,-0.003635024153230776,-0.0718772925341516
34,0.03719181891920521,-0.0450418521126276
35,0.07712560288650891,-0.0187465186185892
36,0.1156764627942631,0.0076752651558632
37,0.1523714772926872,0.0327853804542765
38,0.18676116803333634,0.0555839985958706
39,0.2184256143965389,0.0760314687604132
40,0.24698011151564242,0.0928482162632548
41,0.2720803051154455,0.1042092318245957
42,0.29342674316549555,0.1105238880026148
43,0.3107687916644848,0.1118966496266961
44,0.3239078699109673,0.1109428460613595
45,0.3326999692614494,0.1069397764956391
46,0.33705742850661824,0.1000504898833536
47,0.3369499484822519,0.0907747617489818
48,0.33240483824210065,0.0793637657274535
49,0.32350649492301187,0.0660822555126521
50,0.05123664098345007,0.0510038024873739
51,0.0351357720571336,0.0341629429902516
52,0.01807548928674181,0.0154897191080472
53,0.0003519407283613385,-0.0039111785515819
54,-0.017739699138261532,-0.0231916766985859
55,-0.0359080890957168,-0.0421459164302804
56,-0.053868636205615945,-0.060686450835218
57,-0.07134641361970287,-0.0782945580957186
58,-0.0880790305599212,-0.0948465029542526
59,-0.10381940620076963,-0.1103060202446924
60,-0.11833840198567519,-0.1245807053559966
61,-0.13142727013006866,-0.1372253068518216
62,-0.14289987968229342,-0.1473457923830155
63,-0.15259468549701372,-0.1549717738876223
64,-0.1603764097853867,-0.1599353035531266
65,-0.16613741049706454,-0.1622136010710936
66,-0.16979871561122867,-0.1618074893274209
67,-0.17131070741329973,-0.1590242489722417
68,-0.17065344595342918,-0.1539943603614658
69,-0.1678366260627105,-0.1468911150307464
70,-0.16289916748216499,-0.137829994732119
71,-0.15590844277634386,-0.1269833960986238
72,-0.14695915269661036,-0.1143069844742089
73,-0.13617186346885335,-0.0999237252250512
74,-0.12369122504868174,-0.0838945458698084
75,-0.06657719401573609,-0.0663261699238101
76,-0.048326330706352616,-0.0472235689813371
77,-0.029409030767276106,-0.0266761770876417
78,-0.010089773627676962,-0.0047106501315449
79,0.009364655266515733,0.0185376321938989
80,0.028688453453996326,0.0429859153968306
81,0.04762008699863007,0.0684313552493619
82,0.06590552673325212,0.0947267079796678
83,0.08330139057956917,0.1216093198710214
84,0.09957794906075285,0.1488596862508745
85,0.1145219533818268,0.176136715357683
86,0.12793924819880761,0.2031351877850056
87,0.13965713439656227,0.2294327088364233
88,0.14952645080706317,0.2546432342097146
89,0.15742334777811412,0.2782743473552107
90,0.16325072979670419,0.2998791087380978
91,0.16693934892573448,0.3189203992367835
92,0.1684485355693398,0.3349212168422707
93,0.16776655797916584,0.3473426120045483
94,0.16491060688876263,0.3557313373724277
95,0.15992640665180446,0.3596069380660817
96,0.15288745919817642,0.3586040242846988
97,0.14389393194691985,0.3523467151812133
98,0.13307120546507883,0.340596759753528
99,0.12056810107757288,0.3231441974265694
100,0.3008821335681844,0.2999408595561915
101,0.27454911956672035,0.2709935808966933
102,0.24456307634903862,0.2364768366796242
103,0.21135478975288913,0.1966163295126387
104,0.17539246750126947,0.1517727350463769
105,0.13717577444387985,0.1023726946375657
106,0.0972294459870865,0.0490314266611614
107,0.05609656962063822,-0.0075749251077043
108,0.014331627825585364,-0.0665954824488691
109,-0.027506602144297024,-0.127263017924043
110,-0.06886219510706199,-0.1888012076915754
111,-0.10918917512856008,-0.2505507730040082
112,-0.14795846815320535,-0.3118821151795674
113,-0.18466461782409707,-0.3717124461030308
114,-0.2188321759966042,-0.4290296663077334
115,-0.2500216843270384,-0.4837711677083724
116,-0.277835169238398,-0.5353610988561626
117,-0.30192107944947955,-0.5830759242201092
118,-0.32197860301042813,-0.6263625345588655
119,-0.3377613093142269,-0.6652587139074273
120,-0.34908007073703073,-0.6991523903587363
121,-0.35580522827961925,-0.7277579155178646
122,-0.35786797570989703,-0.7518175197915286
123,-0.3552609471096789,-0.7702992172225064
124,-0.3480380032721502,-0.78166366523328
125,-0.7849990847273958,-0.7853755487516851
126,-0.7799271529401308,-0.7806585497972361
127,-0.7663318220161495,-0.767227915035158
128,-0.7442412284200834,-0.7434681640768199
129,-0.7138156408562315,-0.709909411677653
130,-0.6753423233749289,-0.6685910788821012
131,-0.6292290475779503,-0.6180433436282207
132,-0.5759963120295644,-0.5581627970897848
133,-0.5162683473148304,-0.4898779394152775
134,-0.4507630039805788,-0.4141658108425908
135,-0.38028063765809283,-0.333172365137447
136,-0.305692120828404,-0.2487929579402547
137,-0.2279261238004926,-0.1631367322537411
138,-0.14795581840173433,-0.0761417832497697
139,-0.0667851665259045,0.0151071055378809
140,0.014565038029019067,0.1071293051488265
141,0.09507120212106138,0.1990125867820654
142,0.17372086645634197,0.2921468078573167
143,0.2495263666087451,0.3847053831432342
144,0.3215380524008048,0.4748592983079863
145,0.38885690182496635,0.561128220224268
146,0.45064637354081816,0.6439376670246002
147,0.5061433519276148,0.7202373933938122
148,0.5546680505534531,0.7875943418626407
149,0.5956327535703644,0.8464517773557299
150,0.8957811447024833,0.894764824257116
151,0.9343969676861763,0.931245865016628
152,0.9616738843207897,0.9549831539026992
153,0.9771869932737594,0.9629011439856068
154,0.9806801058698136,0.9539682395656623
155,0.9720667705359978,0.9269120502959564
156,0.9514292714955122,0.8832686197338362
157,0.9190156008960524,0.8326691928319689
158,0.8752344325769243,0.773725800342188
159,0.8206481539022414,0.7068057796003234
160,0.7559640391868436,0.6345564969587565
161,0.6820236739007792,0.5553404421846578
162,0.5997907627571779,0.4703995930834403
163,0.5103374766876281,0.3822381393833703
164,0.4148295133338098,0.2910835893854543
165,0.31451006280730287,0.197749342583976
166,0.21068288489560294,0.1032957201308251
167,0.10469471545980341,0.0094888465379022
168,-0.0020827716473760804,-0.0836232504063464
169,-0.10827121530318191,-0.1750529451929559
170,-0.2125037962452056,-0.2634282464640636
171,-0.3134432111185087,-0.34958978852286
172,-0.40979916178515524,-0.4316688880246946
173,-0.5003451371084497,-0.5089880728160943
174,-0.5839342742114475,-0.5807148180733861
175,-0.645256653455734,-0.6415270532646336
176,-0.7014986017421261,-0.6933147672953532
177,-0.7486834803698277,-0.7355518363487452
178,-0.7861963614615837,-0.767118191057895
179,-0.8135558989960427,-0.7898922037571939
180,-0.8304193733180458,-0.8041601041273059
181,-0.8365859918164156,-0.8103319771903776
182,-0.8319983999196272,-0.8081452153500333
183,-0.8167423813691368,-0.7964354191992148
184,-0.7910447515384782,-0.7762250895855286
