,pred,true
0,0.007884461,0.17212482
1,-0.00059712614,-0.18039288
2,0.003412263,0.18145527
3,-0.00623341,-0.17789538
4,0.00068122597,0.16732194
5,-0.006234536,-0.15057673
6,-0.0005236709,0.13244332
7,-0.004827545,-0.11500583
8,0.004000615,0.102004975
9,0.003247917,-0.09586331
10,0.0037623043,0.09184344
11,0.0052396404,-0.08948756
12,0.0008225736,0.08948711
13,0.006382063,-0.08778386
14,0.0033667895,0.084158085
15,0.0074592233,-0.07850929
16,0.017176677,0.07470267
17,0.013415622,-0.07333444
18,0.02274883,0.06942102
19,0.018000688,-0.06413486
20,0.020688284,0.057037044
21,0.014993995,-0.049618796
22,0.01606913,0.040074293
23,0.010698259,-0.026356837
24,0.012398677,0.011296357
25,0.0060090194,0.005285603
26,0.0117513705,-0.022001382
27,0.0014427208,0.035992425
28,0.008907062,-0.046084832
29,-0.009122828,0.05255947
30,0.006039219,-0.056714367
31,-0.0073891445,0.05851936
32,-0.0026825422,-0.060055822
33,0.002179125,0.06016593
34,-0.005702855,-0.056860987
35,0.0039903354,0.05046389
36,-0.0033116837,-0.044023518
37,0.003553526,0.0357639
38,0.0040553785,-0.026571514
39,0.011021553,0.015946317
40,-0.004511431,-0.005661414
41,0.011637284,-0.002852319
42,-0.0019183975,0.010432116
43,0.022647435,-0.015551034
44,7.672464e-05,0.017402692
45,0.026100496,-0.017919287
46,0.006980915,0.017122732
47,0.017302161,-0.015932504
48,0.009733525,0.013761809
49,0.0153524885,-0.0115703335
50,0.008184172,0.008897771
51,0.0085863685,-0.0063503794
52,0.0063263685,0.004331136
53,0.004572255,-0.0028045205
54,-0.00652553,0.0009458572
55,0.013451854,0.00026544445
56,-0.009646209,-0.0011713341
57,0.012260665,0.0013286948
58,-0.0058107725,-0.0013352851
59,0.0031741692,0.0010134691
60,-0.0021552208,-0.00035824685
61,0.0065340996,-0.00030476463
62,0.0034404506,0.0004394753
63,0.006411245,-0.00071419956
64,0.009632491,0.00077651744
65,-0.00062897545,-0.0010271252
66,0.00444729,0.0010710068
67,-0.0051705507,-0.0010995519
68,0.000546501,0.0011692222
69,-0.0018801813,-0.0011824346
70,-0.003868809,0.0012975975
71,-0.0028297354,-0.0012399304
72,-0.003401,0.0012377345
73,-0.0042771334,-0.0011491886
74,0.001580533,0.0011720634
75,-0.0054486063,-0.001112252
