,pred,true
0,0.10625781642185533,0.1081368446306921
1,-0.06457892677016025,-0.0703967057848168
2,0.010665177524859903,0.0210356960527549
3,0.049619135453461256,0.0331665278866982
4,-0.10599636327009372,-0.0899541313987392
5,0.1476688565607482,0.1392857953675086
6,-0.16504429356929828,-0.1638433902153201
7,0.15177058956509487,0.1532349852055058
8,-0.10893330085325287,-0.1028585968162784
9,0.04522715802708088,0.0210769577798317
10,0.025933573594851295,0.0648195925587213
11,-0.08899279672882432,-0.1317637411224092
12,0.13115872595629027,0.1635254395406279
13,-0.14477324273656111,-0.1474016492340139
14,0.12831104256609666,0.0893353141872579
15,-0.08752004482837372,-0.0081698769082451
16,0.033527996347923916,-0.0659630188312974
17,0.020880294656211024,0.1111919206914935
18,-0.06404267197114089,-0.1228293146592122
19,0.08867540355855813,0.0980382974545556
20,-0.09260934646380553,-0.0455007462282758
21,0.07812529144282229,-0.0208274645740923
22,-0.051356214122198235,0.0789161039856566
23,0.02019918257210701,-0.1095171654921585
24,0.008239020896659094,0.1085979137996756
25,-0.02890613047436592,-0.0777832736592849
26,0.039915879659582806,0.0290178030276444
27,-0.04197594123108371,0.0195167481356307
28,0.03720859701827922,-0.0536588800437006
29,-0.02853688557060652,0.0672945226633266
30,0.018695715019758516,-0.0624459670449178
31,-0.009371590072390551,0.0445613511054825
32,0.001309776545805573,-0.0239679999047924
33,0.005637028091623998,0.0053393098643449
34,-0.011779445892707472,0.0102683452101758
35,0.016955191053895695,-0.0201873835486562
36,0.02407321871226277,0.0204234831918562
37,-0.023085233189059036,-0.0164469581195738
38,0.019011408279585827,0.0116302092669393
39,-0.013857122298326308,-0.0102296651585562
40,0.008691971270743462,0.0113612379925382
41,-0.003791658252436776,-0.0128627454726047
42,-0.0007574073048813579,0.0147808169520027
43,0.00501430227028578,-0.0134666158412156
44,-0.008870403078723018,0.0071845683371898
45,0.011991570577809259,0.0004840202094661
46,-0.013897003906420523,-0.0078524945050819
47,0.013962227136905127,0.0124924807998982
48,-0.011754575388875858,-0.0146762082556118
49,0.007347174842480174,0.0134096359755209
50,-0.0013957729575097902,-0.0102075410247051
51,-0.004945279001568271,0.005535755312876
52,0.010345588268363945,-0.0002349939123728
53,-0.013674288713264343,-0.0040980512196336
54,0.01419806534709523,0.0053880685972309
55,-0.01182170517638921,-0.004980489741154
56,0.007156229406210295,0.003197110890481
57,-0.001338529624225631,-0.0015444941059914
58,-0.004266063122719243,3.900088133928445e-05
59,0.008448942256314936,0.0005428881894435
60,-0.01046543915106148,-2.311859327101377e-05
61,0.010111494856376607,-0.0008120176555886
62,-0.007739728923978239,0.0008873918911476
63,0.00413538514146607,-0.0009922378742215
64,-0.00026348710407332436,0.0007122929990654
65,-0.0029870436266686445,-0.0006209784884275
66,0.005029186917193026,0.0002384658390004
67,-0.00568465835667941,0.0001007247440052
68,0.005112853552161595,-0.000214822499436
69,-0.003713114826528547,0.0002149687489032
70,0.0019863241021513007,5.037844001635007e-05
71,-0.00037963752102032795,-0.000112623279088
72,-0.00012330726914306245,0.0002169554271647
73,0.0005764672503907034,-0.0001739231915371
74,-0.0011282080730929418,0.0002508334082687
75,0.0015488564371181697,-0.0001908175843083
76,-0.0016480571322498305,0.0002048859892997
77,0.0013237051032907784,-0.0001859038566682
78,-0.0006046202427767971,0.0001718646015019
79,-0.00036136378429116713,-0.0002030443865291
80,0.0012969654026037394,0.0001628159767554
81,-0.0019519362817471539,-0.0002206768307945
82,0.0021336730714319845,0.0001425749983058
83,-0.0018031393329561926,-0.0002315048149128
84,0.001047602230597488,0.0001141751096025
85,-8.134575006426593e-05,-0.000229288259891
86,-0.0008544341122217113,8.584310640618681e-05
87,0.0015142402092509825,-0.0002239265762494
88,-0.001760792563097335,6.97418230672867e-05
89,0.0015662934928216713,-0.0002211671310414
90,-0.001032739300552611,6.692397942601556e-05
91,0.00032919531459730915,-0.0002177917084379
92,0.00034392712048737285,7.738143377971114e-05
93,-0.0008336927912125655,-0.0002135780612678
94,0.0010417491214972756,8.966764673326726e-05
95,-0.0009695711545855664,-0.0002015972318122
96,0.0006859787642057814,8.011218110448733e-05
97,-0.00031046871665113985,-0.000166605278471
98,-4.232681496234617e-05,7.549797245943154e-05
99,0.00028397705875079626,-0.0001697905978364
100,-0.00038535617638021556,0.0001095987893123
101,0.00035632107340103985,-0.0002269919769709
102,-0.0002497994341868139,0.0001474630970029
103,0.0001255579794307895,-0.0002654301779569
104,-3.67743733817275e-05,0.0001364491540878
105,4.966425849570511e-06,-0.0001781780861476
106,-2.4846072070776876e-05,-8.842234084507643e-05
107,6.364708431308024e-05,2.319671816054928e-05
108,0.0008563024313973052,-0.0003884202262676
109,-0.0016900630984882452,6.019789499222554e-05
110,0.002127583322494287,-0.0001405989550967
111,-0.001902563993415032,-0.0004841958492641
112,0.0009003479931547036,0.0008464145524546
113,0.0005763260777910898,-0.0014816498313448
114,-0.002158841096813552,0.0002836730904692
115,0.0033590613278801037,0.0009558764048778
116,-0.0037692056185549515,-0.0021274924154263
117,0.00320302631889721,0.0017760778586781
118,-0.0018243629652831897,-0.001032328653808
119,-2.613449667458398e-05,-0.0007214823168296
120,0.0018089074307343909,0.0031104563611993
121,-0.0030935641553045375,-0.0064847045317755
122,0.0035724721714985577,0.0101422713034428
123,-0.003170566119696098,-0.0101594379559902
124,0.0020407920440235205,0.0053599898707079
125,-0.0005530447799668809,0.0028293978157861
126,-0.000901330414243159,-0.0127302655012749
127,0.0019408283979336968,0.0207275958112549
128,-0.0023837694342570713,-0.024643413022498
129,0.002210183299266937,0.01826286371919
130,-0.0015620677755719603,-0.0017218889821569
131,0.0006743571935375649,-0.0192863507302779
132,0.0001738895064428217,0.0349936737701888
133,-0.00078904850946333,-0.0412314718666061
134,0.0010549696201610766,0.0331088220098243
135,-0.0010037260928827995,-0.0129352964809534
136,0.0007395111771151056,-0.0132802416256519
137,-0.00040128740390798145,0.0398584430482122
138,0.00010738321165589828,-0.0541290211531554
139,5.987850595844964e-05,0.0494273180315864
140,-0.0001006385052295283,-0.0309727275934539
141,5.0634643704309667e-05,0.0079239765696521
142,8.44067710223796e-06,0.011342323128308
143,-1.3166835995098358e-05,-0.0257202928612859
144,0.0338327972439418,0.0320443361130031
145,-0.03342606000874562,-0.0302464826646781
146,0.026209362553685084,0.021101928470244
147,-0.015298895405031765,-0.0123835463765508
148,0.004014055536932834,0.0095943381424631
149,0.004999363291997551,-0.0128892125808393
150,-0.010862754068226413,0.0169299710248181
151,0.013606759985029238,-0.0159677436835361
152,-0.013616601521833277,0.0056294162887028
153,0.011818508290313702,0.0148848823300171
154,-0.009310086669077892,-0.0365200282852821
155,0.00676812783145363,0.0566398250829521
156,-0.004450082701545392,-0.0578791737146905
157,0.002067441071902574,0.0378228247928233
158,0.0006712402849465967,-0.0110769361442864
159,-0.0036557410967259876,-0.0119847456128668
160,0.0065225081534174625,0.0220068904112414
161,-0.008815835634551936,-0.0204545345286418
162,0.009947970669736364,0.0139611333535871
163,-0.009481805915193792,-0.0094479664183945
164,0.0071818676690356825,0.00915824794456
165,-0.003313037988179064,-0.0140928986677079
166,-0.0012922337732994386,0.0226358246308859
167,0.005587490212669842,-0.0311712056912095
168,-0.008658145870933356,0.0330198507906571
169,0.009852045779737483,-0.0225979081794041
170,-0.008989057890587251,-0.0016199414256531
171,0.006305513978768426,0.0354127757632072
172,-0.002479229301362771,-0.0666180620863223
173,-0.0015067600356767664,0.083944836873956
174,0.004723109582086182,-0.0756938382414319
175,-0.0065675448363730175,0.0397502444825585
176,0.00681462222540268,0.0099868400984296
177,-0.00565028980682623,-0.0574581287614119
178,0.0035143410183918304,0.0862182185482601
179,-0.0010132395351521856,-0.0890424512968637
180,0.06829297406775761,0.0670805736384496
181,-0.027819430777145215,-0.025983499108408
182,-0.021093121362342898,-0.0203887804704109
183,0.0609075229430939,0.0586678329470592
184,-0.07962062363806074,-0.0793240114570792
185,0.07151454388501452,0.0776286381486356
186,-0.041561787758710056,-0.0541709613576807
187,0.002050352749055684,0.0189418671803929
188,0.03674867623403977,0.0153901820003785
189,-0.06436782743211697,-0.0383190654213723
190,0.07130545164052934,0.04800192528133
191,-0.05617848908444198,-0.0432830202337921
192,0.023678047011534253,0.0254142950917991
193,0.0150319251637753,-0.0064405220623981
194,-0.04693498467144295,-0.007523297751826
195,0.06487355826874641,0.0143684378928994
196,-0.06541637006677359,-0.0108533519874316
197,0.04807975913446416,-0.0033138713198122
198,-0.01842020294334981,0.0196052779536291
199,-0.015398944084653435,-0.0263411293322593
200,0.04349889035702445,0.0194785573925422
201,-0.057812623324407564,-0.0007876706734914
202,0.056909229962593844,-0.025558286123399
203,-0.04302029149751965,0.0481254947362296
204,0.01994630223868918,-0.0593410408101685
205,0.005843970911333915,0.0570248243549708
206,-0.028208282449545357,-0.0416667086693283
207,0.04172991210242882,0.0166864801373504
208,-0.043470848401221354,0.0153668124122254
209,0.03542447171667132,-0.0438527295158549
210,-0.02138499077288493,0.0616569989984338
211,0.00485577767370414,-0.0707161913410768
212,0.010187272017027682,0.0682937381717145
213,-0.021051448288128397,-0.0509265029449372
214,0.02590732485260288,0.0237942065108088
215,-0.0243359997647737,0.0068116826711018
216,-0.03508470000329562,-0.033391167378647
217,0.05494618925752848,0.0518564466877381
218,-0.06319042989323463,-0.0613597891935724
219,0.058898294473948565,0.0625780733856209
220,-0.0436359942187268,-0.05389016762718
221,0.021539855723209322,0.03305082167999
222,0.002310757378604769,-0.0064917346782632
223,-0.022855760371566385,-0.0203949342262323
224,0.03633605291522407,0.0432575496029625
225,-0.041350129238704555,-0.0567430958231249
226,0.03823382233243039,0.0576344030675111
227,-0.02875486515180184,-0.0444410472370614
228,0.0158432317085644,0.0230014139613807
229,-0.002467734675360142,-0.003634970577791
230,-0.008841757487506445,-0.0085781487636133
231,0.01651127432400644,0.0142265611836048
232,-0.02025424257883708,-0.0180510982480042
233,0.02043207657164829,0.0207764888000702
234,-0.017778453884282105,-0.020157666601453
235,0.013334950677761394,0.0199058923313579
236,-0.007996752430517035,-0.0242375790872501
237,0.002518532367213354,0.03236053246357
238,0.0025520929168316078,-0.0357286160492971
239,-0.006954141250287158,0.0314820383035623
240,0.010348109109682951,-0.0226691261248777
241,-0.012323129064026585,0.0084337214426754
242,0.012617061913431371,0.0167061987262665
243,-0.01108820248728434,-0.0465772387032016
244,0.007895031876755922,0.0687884996722289
245,-0.0035044257312094908,-0.0761779864585688
246,-0.0014377224350572287,0.0622015914593251
247,0.006050273484097119,-0.0261657856734436
248,-0.009426688094569521,-0.0192188776948227
249,0.010947023292766686,0.0626576935690085
250,-0.010355474794370462,-0.0948321760895676
251,0.00787166676914313,0.0995985741092251
252,-0.0738591987578987,-0.0718381347240986
253,0.027240025956101144,0.0231347602204043
254,0.026634403026783174,0.0318340585876272
255,-0.0713454226512317,-0.0818036050334843
256,0.09483530791199277,0.1160489834104811
257,-0.09206950746000991,-0.1156672166244499
258,0.06509959523174363,0.0710438200222127
259,-0.023121098961456643,0.0062307164043869
260,-0.020949899108809622,-0.0867461628980497
261,0.054856841361375516,0.1412415952298065
262,-0.07024855879337547,-0.1594670480141794
263,0.06542925573683905,0.1337877979170796
264,-0.044668250125196124,-0.0746390357411355
265,0.015690511850690175,0.0062339929081317
266,0.01237540779054759,0.0621042933522004
267,-0.03192409037493464,-0.1137046164260764
