date,value
2019-01-01 05:40:00,-0.16348717491695489
2019-01-01 05:45:00,-0.1615456264887555
2019-01-01 05:50:00,-0.15709116269820694
2019-01-01 05:55:00,-0.15129823296143666
2019-01-01 06:00:00,-0.14374337786123031
2019-01-01 06:05:00,-0.13344859786295585
2019-01-01 06:10:00,-0.12126360014288116
2019-01-01 06:15:00,-0.108515691719193
2019-01-01 06:20:00,-0.09446918223273426
2019-01-01 06:25:00,-0.07928606769514979
2019-01-01 06:30:00,-0.06432453879499271
2019-01-01 06:35:00,-0.04884405823835695
2019-01-01 06:40:00,-0.03196161376873971
2019-01-01 06:45:00,-0.014584829194519467
2019-01-01 06:50:00,0.003693423966168021
2019-01-01 06:55:00,0.0217893548235883
2019-01-01 07:00:00,0.038662641670156636
2019-01-01 07:05:00,0.054855436923234656
2019-01-01 07:10:00,0.06964275906440509
2019-01-01 07:15:00,0.0828985597781559
2019-01-01 07:20:00,0.09605076719481677
2019-01-01 07:25:00,0.10688384547026926
2019-01-01 07:30:00,0.1153471799855941
2019-01-01 07:35:00,0.1224778618327786
2019-01-01 07:40:00,0.12737379227956286
2019-01-01 07:45:00,0.12921275548383632
2019-01-01 07:50:00,0.1298910320174059
2019-01-01 07:55:00,0.13002929306915093
2019-01-01 08:00:00,0.12690831253269946
2019-01-01 08:05:00,0.12196766203035239
2019-01-01 08:10:00,0.11697244147243217
2019-01-01 08:15:00,0.1105051196917375
2019-01-01 08:20:00,0.10345905261871235
2019-01-01 08:25:00,0.09535662644398422
2019-01-01 08:30:00,0.08566925584128048
2019-01-01 08:35:00,0.07520728133843886
2019-01-01 08:40:00,0.06304569291469898
2019-01-01 08:45:00,0.050233768179262735
2019-01-01 08:50:00,0.03833888256775478
2019-01-01 08:55:00,0.025921913589294788
2019-01-01 09:00:00,0.013390581029970232
2019-01-01 09:05:00,0.0014658662877054234
2019-01-01 09:10:00,-0.009527026786333843
2019-01-01 09:15:00,-0.019493668163392056
2019-01-01 09:20:00,-0.02750318170818159
2019-01-01 09:25:00,-0.03225366919882004
2019-01-01 09:30:00,-0.03772031965079887
2019-01-01 09:35:00,-0.043030871181209865
2019-01-01 09:40:00,-0.04727986129479125
2019-01-01 09:45:00,-0.05039950855663514
2019-01-01 09:50:00,-0.05058627028304416
2019-01-01 09:55:00,-0.050217273526636214
2019-01-01 10:00:00,-0.05066002029397266
2019-01-01 10:05:00,-0.05126818310401558
2019-01-01 10:10:00,-0.05156130962674664
2019-01-01 10:15:00,-0.05062560752740014
2019-01-01 10:20:00,-0.04811523668149427
2019-01-01 10:25:00,-0.04608521002916176
2019-01-01 10:30:00,-0.0446943048911474
2019-01-01 10:35:00,-0.04071640823743787
2019-01-01 10:40:00,-0.0346039400853644
2019-01-01 10:45:00,-0.02821489456174032
2019-01-01 10:50:00,-0.02223113480380181
2019-01-01 10:55:00,-0.013750417330360738
2019-01-01 11:00:00,-0.005885288803536674
2019-01-01 11:05:00,0.0011478594485911093
2019-01-01 11:10:00,0.005360537195257547
2019-01-01 11:15:00,0.008858438737363711
2019-01-01 11:20:00,0.014388488586034923
2019-01-01 11:25:00,0.019953577841390645
2019-01-01 11:30:00,0.022179660728518073
2019-01-01 11:35:00,0.021975790487439476
2019-01-01 11:40:00,0.022473838621410964
2019-01-01 11:45:00,0.024596194205399324
2019-01-01 11:50:00,0.029662643770572924
2019-01-01 11:55:00,0.032897748103098944
2019-01-01 12:00:00,0.032902496352808425
2019-01-01 12:05:00,0.0357551686606352
2019-01-01 12:10:00,0.0407129434221246
2019-01-01 12:15:00,0.04427796225571195
2019-01-01 12:20:00,0.04572485231810329
2019-01-01 12:25:00,0.04876603704531425
2019-01-01 12:30:00,0.05136416320408421
2019-01-01 12:35:00,0.05471777212769327
2019-01-01 12:40:00,0.055608930541210036
2019-01-01 12:45:00,0.053786847137130514
2019-01-01 12:50:00,0.05188631565332476
2019-01-01 12:55:00,0.051357828286293795
2019-01-01 13:00:00,0.04961487895189483
2019-01-01 13:05:00,0.047725557418399026
2019-01-01 13:10:00,0.04713579285262475
2019-01-01 13:15:00,0.047063361475557466
2019-01-01 13:20:00,0.05011803984856738
2019-01-01 13:25:00,0.05347053841342955
2019-01-01 13:30:00,0.05408908642627602
2019-01-01 13:35:00,0.05720712847929164
2019-01-01 13:40:00,0.06111280472438539
2019-01-01 13:45:00,0.06305810968716762
2019-01-01 13:50:00,0.06285403740728629
2019-01-01 13:55:00,0.06328862348436158
2019-01-01 14:00:00,0.06229264800731722
2019-01-01 14:05:00,0.06306761092596694
2019-01-01 14:10:00,0.06242663320912486
2019-01-01 14:15:00,0.0578128171582229
2019-01-01 14:20:00,0.051049789016734126
2019-01-01 14:25:00,0.045232445641480136
2019-01-01 14:30:00,0.038752511289500816
2019-01-01 14:35:00,0.033410451689207046
2019-01-01 14:40:00,0.028693676988310237
2019-01-01 14:45:00,0.022840950795388556
2019-01-01 14:50:00,0.016746001797009122
2019-01-01 14:55:00,0.011505348545400931
2019-01-01 15:00:00,0.005839213616833937
2019-01-01 15:05:00,0.0015342711444173063
2019-01-01 15:10:00,-0.002969207699126816
2019-01-01 15:15:00,-0.008778440676365106
2019-01-01 15:20:00,-0.016466516724551954
2019-01-01 15:25:00,-0.023180754845710916
2019-01-01 15:30:00,-0.031037822936271574
2019-01-01 15:35:00,-0.036001057037328144
2019-01-01 15:40:00,-0.03874979821831363
2019-01-01 15:45:00,-0.04401716863659859
2019-01-01 15:50:00,-0.051342526594788926
2019-01-01 15:55:00,-0.056046881587413305
2019-01-01 16:00:00,-0.05956157148377846
2019-01-01 16:05:00,-0.06037248600158561
2019-01-01 16:10:00,-0.05964588319676914
2019-01-01 16:15:00,-0.05726326693802517
2019-01-01 16:20:00,-0.05428701259855278
2019-01-01 16:25:00,-0.04958212531770354
2019-01-01 16:30:00,-0.0440528240928982
2019-01-01 16:35:00,-0.03786034953345499
2019-01-01 16:40:00,-0.031266944154210496
2019-01-01 16:45:00,-0.02491853741152651
2019-01-01 16:50:00,-0.01862324014546184
2019-01-01 16:55:00,-0.01097893511136333
2019-01-01 17:00:00,-0.005762281630268833
2019-01-01 17:05:00,4.434300051856015e-06
2019-01-01 17:10:00,0.00810700764532631
2019-01-01 17:15:00,0.015233618014687731
2019-01-01 17:20:00,0.020602999777257054
2019-01-01 17:25:00,0.026338602177457905
2019-01-01 17:30:00,0.03159158179544958
2019-01-01 17:35:00,0.038850883324204485
2019-01-01 17:40:00,0.04662443775845975
2019-01-01 17:45:00,0.054644733693227025
2019-01-01 17:50:00,0.06103496398746819
2019-01-01 17:55:00,0.06587084325349686
2019-01-01 18:00:00,0.06865849762129578
2019-01-01 18:05:00,0.0701746695095346
2019-01-01 18:10:00,0.07042427782575186
2019-01-01 18:15:00,0.06928795165394919
2019-01-01 18:20:00,0.06747318502914504
2019-01-01 18:25:00,0.06520640118972565
2019-01-01 18:30:00,0.060734881376715046
2019-01-01 18:35:00,0.05477244438767381
2019-01-01 18:40:00,0.04822580750041705
2019-01-01 18:45:00,0.04201950977595958
2019-01-01 18:50:00,0.03599988093914837
2019-01-01 18:55:00,0.03003890379762212
2019-01-01 19:00:00,0.022722104372292266
2019-01-01 19:05:00,0.01568549159262634
2019-01-01 19:10:00,0.00970201827861861
2019-01-01 19:15:00,0.0038621343395721956
2019-01-01 19:20:00,-0.0024910561570022057
2019-01-01 19:25:00,-0.01106293624586497
2019-01-01 19:30:00,-0.02136875839522258
2019-01-01 19:35:00,-0.030839692952535573
2019-01-01 19:40:00,-0.039879490082946535
2019-01-01 19:45:00,-0.04769483162466778
2019-01-01 19:50:00,-0.0548640549698891
2019-01-01 19:55:00,-0.06107902879611148
2019-01-01 20:00:00,-0.06586909338524906
2019-01-01 20:05:00,-0.06967373935839631
2019-01-01 20:10:00,-0.07269307926466748
2019-01-01 20:15:00,-0.07506526459987999
2019-01-01 20:20:00,-0.07783354754163921
2019-01-01 20:25:00,-0.07890689220009538
2019-01-01 20:30:00,-0.07976226434081257
2019-01-01 20:35:00,-0.07999217949702545
2019-01-01 20:40:00,-0.07963780507723611
2019-01-01 20:45:00,-0.07922164252945874
2019-01-01 20:50:00,-0.07773584715165324
2019-01-01 20:55:00,-0.0776443068184137
2019-01-01 21:00:00,-0.07798757250619268
2019-01-01 21:05:00,-0.07793406272079748
2019-01-01 21:10:00,-0.07728838899507307
2019-01-01 21:15:00,-0.07585202208058449
2019-01-01 21:20:00,-0.07459951511942853
2019-01-01 21:25:00,-0.07252919154052907
2019-01-01 21:30:00,-0.07022562994621531
2019-01-01 21:35:00,-0.06811697407812252
2019-01-01 21:40:00,-0.06565001138260652
2019-01-01 21:45:00,-0.06402841257519695
2019-01-01 21:50:00,-0.06429538153748736
2019-01-01 21:55:00,-0.06474001583361662
2019-01-01 22:00:00,-0.06519478904647075
2019-01-01 22:05:00,-0.06520343624706403
2019-01-01 22:10:00,-0.0655709916615779
2019-01-01 22:15:00,-0.06675571318366989
2019-01-01 22:20:00,-0.06838818245762093
2019-01-01 22:25:00,-0.07010801774048273
2019-01-01 22:30:00,-0.07185851514631537
2019-01-01 22:35:00,-0.07421851153566139
2019-01-01 22:40:00,-0.07638004070722944
2019-01-01 22:45:00,-0.0790173776542225
2019-01-01 22:50:00,-0.08242139272841364
2019-01-01 22:55:00,-0.08543357001933685
2019-01-01 23:00:00,-0.0885183326473451
2019-01-01 23:05:00,-0.09179847125925925
2019-01-01 23:10:00,-0.09498028178961132
2019-01-01 23:15:00,-0.0983601747076256
2019-01-01 23:20:00,-0.10244262161163212
2019-01-01 23:25:00,-0.10691057881221505
2019-01-01 23:30:00,-0.1114045128576061
2019-01-01 23:35:00,-0.11571870052012684
2019-01-01 23:40:00,-0.11991932675430893
2019-01-01 23:45:00,-0.12445131944998997
2019-01-01 23:50:00,-0.12929386307938623
2019-01-01 23:55:00,-0.13370782707774254
2019-01-02 00:00:00,-0.1379700584284808
2019-01-02 00:05:00,-0.1422567308236105
2019-01-02 00:10:00,-0.14613280246548363
2019-01-02 00:15:00,-0.1496710563498672
2019-01-02 00:20:00,-0.15296805962956708
2019-01-02 00:25:00,-0.1554968657686276
2019-01-02 00:30:00,-0.1571604335493443
2019-01-02 00:35:00,-0.1578692242357198
2019-01-02 00:40:00,-0.15755366602296073
2019-01-02 00:45:00,-0.15618523171519708
2019-01-02 00:50:00,-0.15368667719093596
2019-01-02 00:55:00,-0.14983331354181928
2019-01-02 01:00:00,-0.14446071434411262
2019-01-02 01:05:00,-0.1373929443074564
2019-01-02 01:10:00,-0.1285720612256589
2019-01-02 01:15:00,-0.11785659433578777
2019-01-02 01:20:00,-0.10520069940052748
2019-01-02 01:25:00,-0.09050112224079851
2019-01-02 01:30:00,-0.07377695255554359
2019-01-02 01:35:00,-0.05500749308757284
2019-01-02 01:40:00,-0.03428929441614506
2019-01-02 01:45:00,-0.011692725832049305
2019-01-02 01:50:00,0.012581845191602034
2019-01-02 01:55:00,0.03835527743640009
2019-01-02 02:00:00,0.06530785049619686
2019-01-02 02:05:00,0.09314127202773725
2019-01-02 02:10:00,0.12142374309345373
2019-01-02 02:15:00,0.14975073481021525
2019-01-02 02:20:00,0.17758540195568753
2019-01-02 02:25:00,0.2044465459780927
2019-01-02 02:30:00,0.22982848100299869
2019-01-02 02:35:00,0.2531909815625935
2019-01-02 02:40:00,0.2738813039904327
2019-01-02 02:45:00,0.2913356402291416
2019-01-02 02:50:00,0.304923992928584
2019-01-02 02:55:00,0.31413173955484003
2019-01-02 03:00:00,0.31841576193803567
2019-01-02 03:05:00,0.3173861604557139
2019-01-02 03:10:00,0.3106601817804393
2019-01-02 03:15:00,0.29803090918517416
2019-01-02 03:20:00,0.27931550236393365
2019-01-02 03:25:00,0.2545246362338147
2019-01-02 03:30:00,0.22370778652213105
2019-01-02 03:35:00,0.18711748045719065
2019-01-02 03:40:00,0.14503666363547107
2019-01-02 03:45:00,0.09796240276322235
2019-01-02 03:50:00,0.04638989043329303
2019-01-02 03:55:00,-0.008943070649014569
2019-01-02 04:00:00,-0.06724274593585852
2019-01-02 04:05:00,-0.12755245553279818
2019-01-02 04:10:00,-0.1890465149420586
2019-01-02 04:15:00,-0.25071584508793676
2019-01-02 04:20:00,-0.311829120473557
2019-01-02 04:25:00,-0.3714437386676634
2019-01-02 04:30:00,-0.4287739288706984
2019-01-02 04:35:00,-0.4826379770688017
2019-01-02 04:40:00,-0.5323652119107933
2019-01-02 04:45:00,-0.577589207038387
2019-01-02 04:50:00,-0.6181464172269826
2019-01-02 04:55:00,-0.653581603424205
2019-01-02 05:00:00,-0.6836344117216473
2019-01-02 05:05:00,-0.7086810799651371
2019-01-02 05:10:00,-0.7288396268993742
2019-01-02 05:15:00,-0.7431200692421951
2019-01-02 05:20:00,-0.7508125584116759
2019-01-02 05:25:00,-0.7509572909278383
2019-01-02 05:30:00,-0.7431697670908376
2019-01-02 05:35:00,-0.7269427709348498
2019-01-02 05:40:00,-0.7017611133641454
2019-01-02 05:45:00,-0.6682352759447762
2019-01-02 05:50:00,-0.6264298567609138
2019-01-02 05:55:00,-0.5750690234291749
2019-01-02 06:00:00,-0.5148034458614592
2019-01-02 06:05:00,-0.44490622468550517
2019-01-02 06:10:00,-0.3665384662016175
2019-01-02 06:15:00,-0.28183805713094384
2019-01-02 06:20:00,-0.19332345306657847
2019-01-02 06:25:00,-0.10317791470957004
2019-01-02 06:30:00,-0.01388859070576172
2019-01-02 06:35:00,0.07091263329035209
2019-01-02 06:40:00,0.15472982107814878
2019-01-02 06:45:00,0.23915457819818672
2019-01-02 06:50:00,0.32373569391471047
2019-01-02 06:55:00,0.40859240549385584
2019-01-02 07:00:00,0.4912895204451902
2019-01-02 07:05:00,0.5712189898022825
2019-01-02 07:10:00,0.6459148379656973
2019-01-02 07:15:00,0.7121221366130764
2019-01-02 07:20:00,0.7683683713870746
2019-01-02 07:25:00,0.8161595489373983
2019-01-02 07:30:00,0.8559106339526409
2019-01-02 07:35:00,0.8870309935754415
2019-01-02 07:40:00,0.9062711523850018
2019-01-02 07:45:00,0.9110662876431594
2019-01-02 07:50:00,0.8992216851868571
2019-01-02 07:55:00,0.8716588872392036
2019-01-02 08:05:00,0.8255366138348508
2019-01-02 09:00:00,0.7586126229931547
2019-01-02 09:05:00,0.682976149242103
2019-01-02 09:15:00,0.6029188278663062
2019-01-02 09:20:00,0.5205108062023991
2019-01-02 09:25:00,0.43564451060350856
2019-01-02 09:30:00,0.34750721214007385
2019-01-02 09:35:00,0.2583809546828637
2019-01-02 09:40:00,0.1675842066259375
2019-01-02 09:45:00,0.07616015534504202
2019-01-02 09:50:00,-0.016906905591727795
2019-01-02 09:55:00,-0.10959100042369964
2019-01-02 10:00:00,-0.19848111458251244
2019-01-02 10:05:00,-0.28312596143128166
2019-01-02 10:10:00,-0.3638199743706615
2019-01-02 10:15:00,-0.4416781885454933
2019-01-02 10:20:00,-0.5155601135859453
2019-01-02 10:25:00,-0.5821095479110181
2019-01-02 10:30:00,-0.6432828218528371
2019-01-02 10:35:00,-0.6999757207040341
2019-01-02 10:40:00,-0.7454872864757367
2019-01-02 10:45:00,-0.779111106061144
2019-01-02 10:50:00,-0.8001284243054158
2019-01-02 10:55:00,-0.8110388919238727
2019-01-02 11:00:00,-0.8131539448399061
