,pred,true
0,0.0010890807,-0.009021326
1,-0.018016104,0.051045343
2,-0.012250236,-0.041426275
3,-0.013700556,-0.024682358
4,-0.014235673,0.089173116
5,-0.016214352,-0.09163953
6,-0.00096129917,0.02303209
7,0.008691428,0.0742272
8,-0.007349654,-0.12797458
9,-0.007413597,0.09564838
10,0.00058518234,-0.0054302295
11,0.004018938,-0.085104294
12,-0.0061133527,0.122172475
13,-0.010535404,-0.07897181
14,0.0041857846,-0.012004285
15,0.00025519182,0.08669253
16,-0.0078356825,-0.09078932
17,0.002617774,0.031637512
18,0.0009359713,0.030546311
19,-0.0046270452,-0.05512027
20,0.0039953864,0.038011346
21,-0.00034148837,-0.009090518
22,-0.016855907,-0.007817018
23,0.02027232,0.008600591
24,-0.010781116,0.0013073939
25,-0.012070907,-0.003363854
26,0.03079678,-0.0077409917
27,-0.014546727,0.01825242
28,0.012052191,-0.014725906
29,0.005452664,-0.002021824
30,-0.016682064,0.017865598
31,0.010973574,-0.020499568
32,-0.010699059,0.0052354657
33,-0.009145361,0.012045349
34,0.005653093,-0.013103476
35,-0.010531854,0.000532487
36,0.0028685168,0.00658626
37,-0.0065769064,-0.0038121752
38,-0.0138791,-0.0059350994
39,0.0033810057,0.010853508
40,-0.008959188,-0.0064369426
41,0.0043747677,-0.004754689
42,0.0037120224,0.017705537
43,-0.009936789,-0.019889722
44,0.010353807,0.007182267
45,-0.006701036,0.008625006
46,-0.011749314,-0.01691495
47,-0.007905431,0.012512384
48,-0.0013582302,-0.0017325999
49,-0.006871681,-0.0080321245
50,-0.01317363,0.009706004
51,0.0017115725,-0.0047899545
52,-0.0042858915,-0.0010146685
53,-0.00084328966,0.004155691
54,0.0014363611,-0.0052809995
55,-0.0067730583,0.0033281157
56,0.012382078,-0.00061491836
57,-0.012890433,-0.0017667669
58,-0.012587154,0.00202893
59,-0.0068750484,-0.0014164684
60,-0.007600148,0.0012829622
61,-0.021523869,-0.0010424604
62,-0.0028202285,-0.0003490118
63,-0.00081166,0.0009736853
64,0.01697575,-0.000941042
65,-0.011830021,-0.0001230832
66,0.003518172,0.00064550684
67,0.0041194246,-0.00054722803
68,-0.015431387,0.00022520087
69,0.018016241,8.7778724e-05
70,-0.0073461113,7.076218e-05
71,-0.010153165,-2.2148879e-05
72,0.027628599,6.120274e-05
73,-0.019770887,4.930123e-05
74,-0.0068289773,7.319324e-05
75,0.011085411,-2.8344279e-05
76,-0.02142143,8.587758e-05
77,0.00558368,-8.069173e-05
78,-0.0015777708,6.734202e-05
79,-0.019132556,-0.00010192467
80,-0.0041116145,3.4661796e-05
81,-0.008283971,-9.982217e-05
82,-0.012257435,-6.369511e-06
83,0.0066619418,-0.00012360627
84,-0.0038405482,-2.0721658e-05
85,-0.0037005607,-0.00014861945
86,0.0033221217,-3.652345e-05
87,-0.009448316,-0.00015711536
88,0.0052535865,-4.7877867e-05
89,-0.007980334,-0.00015968372
90,0.009389193,-5.0304072e-05
91,0.0013096757,-0.00015087855
92,-0.00060280104,-4.44671e-05
93,0.018088792,-0.00013282546
94,-0.014713627,-3.729559e-05
95,-0.008463415,-0.00011491587
96,0.01234525,-3.367269e-05
97,-0.032096647,-0.00011243031
98,0.0071084057,2.5619354e-05
99,0.0016918861,-0.00015309083
100,-0.02185072,2.45318e-05
101,0.00059466553,-8.253709e-05
102,-0.010382913,-0.00011520905
103,-0.02310157,-2.0638285e-05
104,0.007529586,-7.681508e-05
105,0.003724686,-0.00012450886
106,-0.02970311,-2.5745412e-05
107,0.024808113,-0.00026722322
108,-0.009652069,-7.196519e-05
109,-0.016899291,-0.0004186328
110,0.018656828,7.514315e-05
111,-0.013508504,-0.0003358214
112,-0.0133428555,-7.78196e-05
113,0.01124893,0.00034177222
