,pred,true
0,-0.0001790319,-0.009021326
1,-0.0016531772,0.051045343
2,-0.002886738,-0.041426275
3,-0.0009656702,-0.024682358
4,0.020588612,0.089173116
5,-0.0007264696,-0.09163953
6,-0.006265352,0.02303209
7,0.009511056,0.0742272
8,-0.0053672506,-0.12797458
9,-0.0012333312,0.09564838
10,0.0030815343,-0.0054302295
11,-0.0003434021,-0.085104294
12,0.0016728945,0.122172475
13,0.0042450796,-0.07897181
14,-0.0040655336,-0.012004285
15,0.002291761,0.08669253
16,0.0012636167,-0.09078932
17,-0.001966233,0.031637512
18,0.005455843,0.030546311
19,-0.003947743,-0.05512027
20,0.0034205352,0.038011346
21,0.0018968526,-0.009090518
22,-0.002321903,-0.007817018
23,0.00048286267,0.008600591
24,0.0013001016,0.0013073939
25,-0.0038800575,-0.003363854
26,4.0961633e-05,-0.0077409917
27,0.004047426,0.01825242
28,0.00047817425,-0.014725906
29,0.00092229806,-0.002021824
30,-0.0017100141,0.017865598
31,-0.0041070203,-0.020499568
32,0.0015374342,0.0052354657
33,-0.006430106,0.012045349
34,-0.0006526536,-0.013103476
35,0.0057979883,0.000532487
36,-0.004822228,0.00658626
37,-7.4838936e-05,-0.0038121752
38,-0.005594182,-0.0059350994
39,-0.010637439,0.010853508
40,0.0095201535,-0.0064369426
41,-0.012341574,-0.004754689
42,-0.0005629816,0.017705537
43,0.012039261,-0.019889722
44,-0.004344336,0.007182267
45,-0.0026752418,0.008625006
46,0.0053111385,-0.01691495
47,-0.016962528,0.012512384
48,0.0061633093,-0.0017325999
49,-0.0014935369,-0.0080321245
50,-0.0118448315,0.009706004
51,0.0022621127,-0.0047899545
52,-0.002451171,-0.0010146685
53,-0.007802888,0.004155691
54,-0.0032934863,-0.0052809995
55,0.00052702136,0.0033281157
56,-0.003124392,-0.00061491836
57,-0.0038110323,-0.0017667669
58,0.003263203,0.00202893
59,-0.0096858675,-0.0014164684
60,0.0034153596,0.0012829622
61,-0.003583335,-0.0010424604
62,-0.014679028,-0.0003490118
63,0.0143299475,0.0009736853
64,-0.012169538,-0.000941042
65,-0.006404047,-0.0001230832
66,0.016069613,0.00064550684
67,-0.027007136,-0.00054722803
68,0.009516157,0.00022520087
69,0.0020459606,8.7778724e-05
70,-0.029613612,7.076218e-05
71,0.025027981,-2.2148879e-05
72,-0.018715281,6.120274e-05
73,-0.0145397475,4.930123e-05
74,0.025933461,7.319324e-05
75,-0.028346688,-2.8344279e-05
76,0.0033776793,8.587758e-05
77,0.012128985,-8.069173e-05
78,-0.029095352,6.734202e-05
79,0.018147305,-0.00010192467
80,-0.0039098677,3.4661796e-05
81,-0.019444775,-9.982217e-05
82,0.021658352,-6.369511e-06
83,-0.016291505,-0.00012360627
84,-0.007344,-2.0721658e-05
85,0.014907237,-0.00014861945
86,-0.01963772,-3.652345e-05
87,0.0029697893,-0.00015711536
88,0.006942496,-4.7877867e-05
89,-0.018965563,-0.00015968372
90,0.012660078,-5.0304072e-05
91,-0.0043066256,-0.00015087855
92,-0.01346164,-4.44671e-05
93,0.0160338,-0.00013282546
94,-0.012333797,-3.729559e-05
95,-0.0021311818,-0.00011491587
96,0.00812217,-3.367269e-05
97,-0.014646644,-0.00011243031
98,0.006121708,2.5619354e-05
99,-0.006357253,-0.00015309083
100,0.003769927,2.45318e-05
101,0.012806841,-8.253709e-05
102,-0.009546738,-0.00011520905
103,0.0060544517,-2.0638285e-05
104,0.0021807335,-7.681508e-05
105,-0.010608193,-0.00012450886
106,0.006663589,-2.5745412e-05
107,-0.006374458,-0.00026722322
108,-0.0018484024,-7.196519e-05
109,0.005501366,-0.0004186328
110,-0.0032220879,7.514315e-05
111,0.00040729658,-0.0003358214
112,0.0015392014,-7.78196e-05
113,0.0016219808,0.00034177222
114,-0.001527947,-0.0024238026
115,0.00017591115,0.00211422
116,0.0020845414,0.0010403581
117,-0.0006368852,-0.005940631
118,-0.0007405943,0.0064982884
119,-0.003232652,-0.0018674126
120,0.00065306516,-0.0051622144
121,0.0014003242,0.008214921
122,-0.0019385833,-0.004647014
123,0.0056296834,0.0004532349
124,-0.004059048,0.0015356548
125,-0.0035418572,-0.0028976493
126,-0.0020002709,0.0043564835
127,-0.007897975,-0.0063102203
128,0.007455416,0.005582631
129,-0.00586587,-0.0053989016
130,-0.006863122,0.0022476525
131,0.010235903,0.008805581
132,-0.011603533,-0.02554833
133,0.00013164965,0.029320793
134,0.0097651435,-0.010706888
135,-0.0139323585,-0.026053248
136,0.0077413423,0.057035472
137,0.0026428797,-0.051620767
138,-0.011425444,0.009480107
139,0.012322116,0.047032617
140,-0.0050442987,-0.08853625
141,-0.0064703333,0.08533594
142,0.013117792,-0.025659088
143,-0.0076235426,-0.07118949
144,-0.0023768616,0.14335926
145,0.013362887,-0.1304067
146,-0.008024353,0.020669729
147,0.0019492022,0.119719684
148,0.0075404113,-0.19339961
149,-0.0044474355,0.14126258
150,0.0053322436,0.011091629
151,0.0011764023,-0.16762683
152,-0.0051888083,0.22155318
153,0.004421012,-0.12894098
154,-0.013843335,-0.05098811
155,0.0017452752,0.20794679
156,-0.00061881985,-0.2242743
157,0.00074252975,0.08936827
158,0.018530926,0.091429025
159,-0.03834151,-0.19687267
160,0.021521866,0.1651322
161,0.0018739945,-0.03687882
162,-0.036037624,-0.09039596
163,0.034382604,0.13877594
164,-0.017623952,-0.09957923
165,-0.0156241935,0.017929263
166,0.025482152,0.049670037
167,-0.025510775,-0.07428074
168,0.0061121793,0.060004413
169,0.011460288,-0.028922284
170,-0.022573596,-0.0014025072
171,0.015707329,0.026520798
172,-0.0016877834,-0.04399559
173,-0.010785555,0.05091655
174,0.0057614013,-0.034894347
175,-0.010752627,-0.0051437835
176,-0.0013690206,0.04412107
177,-0.0015736533,-0.05760912
178,-0.014380872,0.034734312
179,0.006971299,0.007871264
180,-0.0026496535,-0.041257225
181,-0.011082997,0.047690034
182,0.008336488,-0.023662243
183,-0.009341355,-0.013064621
184,-0.0027563442,0.03656855
185,0.0049166754,-0.032851472
186,-0.010884174,0.008412788
187,0.006961234,0.021782823
188,-0.00041294744,-0.039359156
189,-0.008020738,0.03175225
190,0.0049969456,0.0026961416
191,-0.012992098,-0.039909568
192,0.0044907625,0.049116187
193,0.004229862,-0.027482338
194,-0.0140892,-0.01440192
195,-0.0025828776,0.05286192
196,-0.0056096143,-0.05718698
197,0.0008248017,0.01741271
198,0.0006660071,0.037142076
199,-0.0038718374,-0.06253043
200,0.004405366,0.042590454
201,0.0017807675,0.004694444
202,0.00087481044,-0.045978222
203,0.002104002,0.049817886
204,-0.0050901156,-0.019006377
205,-0.0026296587,-0.015564017
206,-0.00037044278,0.026662832
207,-0.006090534,-0.011965925
208,-0.0005541725,-0.0047367536
209,-0.0005175941,0.008977743
210,-0.004156988,0.0026286705
211,0.0009715353,-0.024223382
212,-0.0022103246,0.028927155
213,-0.0033684187,0.0009984928
214,0.001041056,-0.042940244
215,-0.0024313598,0.05767632
216,0.0020420658,-0.022209557
217,0.0022501594,-0.04242787
218,-0.0006240377,0.08401839
219,0.0011811975,-0.06202053
220,-0.0021410713,-0.0127848135
221,0.00027512625,0.08452569
222,-7.265734e-05,-0.102886215
223,-0.0028102493,0.049288735
224,-0.0015495447,0.045505006
225,0.00012668774,-0.11532759
226,-0.0019430064,0.10693796
227,-0.006284513,-0.019355098
228,0.0030123368,-0.084842235
229,-0.004083144,0.12537417
230,-0.0029627972,-0.07304422
231,0.00087446376,-0.02984838
232,-0.008237189,0.104108684
233,-0.002314623,-0.10079573
234,-0.0015338127,0.031163292
235,-0.00286727,0.057049666
236,0.000687861,-0.10806191
237,-0.0037181003,0.08802305
238,-0.0005812815,-0.0044417074
239,0.0009797169,-0.08270243
240,-0.00090837537,0.104905285
241,-0.0040596533,-0.049132075
242,0.0017229769,-0.033133063
243,-0.0012144424,0.08593771
244,-0.0057705077,-0.082537726
245,0.0024733772,0.028310604
246,-0.0027996905,0.03752015
247,0.0046529416,-0.07354511
248,-0.0021226092,0.06953889
249,-0.00504628,-0.030849615
250,0.0038076364,-0.024286658
251,-0.0038732376,0.059113838
252,0.0027597817,-0.057597104
253,-0.0012585891,0.034891788
254,-0.002297304,-0.0054236273
255,-0.00037423705,-0.02947739
256,-0.00081026036,0.062481955
257,1.8132136e-05,-0.06082064
258,0.0011423153,0.008694653
259,0.0028494035,0.060091548
260,-0.009909101,-0.08463302
261,0.007546776,0.039756894
262,-0.0015254196,0.029502412
263,-0.009572787,-0.0692315
264,0.010366925,0.043531474
265,-0.0050730435,0.032971963
266,-0.003344628,-0.078874685
267,0.0035163977,0.04736556
268,-0.009267822,0.0397634
269,0.004365163,-0.11419306
270,-0.0022966634,0.09817066
271,-0.007143656,0.017911736
272,0.006473109,-0.142638
273,-0.000499516,0.1673782
274,0.0007203895,-0.05471451
275,-0.0064850915,-0.10925606
276,-0.0022702825,0.19449984
277,0.00030378962,-0.13409506
278,-0.009481115,-0.027432239
279,0.0045686928,0.1630101
280,-0.0037685193,-0.1834318
281,-0.0002323394,0.077873
282,0.012637536,0.07693464
283,-0.0060371086,-0.15983932
284,0.004362119,0.12396259
285,0.011666932,-0.012981074
286,-0.009641743,-0.085205816
287,0.0057688933,0.102536544
288,0.00011854965,-0.051259793
289,-0.0051100617,-0.01414931
290,0.004289877,0.0490483
291,-0.011286582,-0.04027992
292,0.003076033,0.012158054
293,0.0075517045,0.008167515
294,-0.008939241,-0.010574854
295,0.005157331,0.004006669
296,-0.0027575134,-0.008564016
297,-0.0014859868,0.021920826
298,-0.0035096875,-0.03267925
299,-0.009450601,0.017713953
300,0.0058629247,0.029846108
301,-0.005729785,-0.06422823
302,-0.0064275325,0.047620658
303,0.0048730248,0.01248348
304,-0.0133375,-0.07217472
305,0.0040038377,0.081836954
306,-0.0026975228,-0.03246001
307,-0.013031758,-0.0437246
308,0.009128805,0.09353045
309,-0.01161985,-0.08077932
310,-0.004488341,0.011440987
311,-0.0011923395,0.06736188
312,-0.014064586,-0.09899882
313,0.002767339,0.06020231
314,-0.0058110254,0.015880335
315,-0.009006114,-0.07586041
316,0.0048210276,0.07672481
317,-0.008195685,-0.027734034
318,0.0049855234,-0.027229816
319,0.0030388178,0.055208556
320,-0.0099574365,-0.04582573
321,0.010625212,0.012703917
322,-0.00058305945,0.01684183
323,-0.0045667533,-0.026475448
324,0.00552808,0.016166246
325,-0.0084015215,-0.00048144028
326,0.003457573,-0.008310113
327,0.0024491635,0.0058014127
328,-0.009660224,-0.00031187237
329,0.008137865,-0.00092042255
330,-0.0023069545,-0.002374141
331,-0.010387688,0.004896371
332,0.011855805,-0.0035351415
333,-0.008714127,-0.0024168144
334,-0.003396779,0.0065606125
335,0.009496935,-0.0062588425
336,-0.017109405,0.0020543907
337,0.0026717745,0.003078905
338,-0.005844932,-0.0053350152
339,-0.011878956,0.003155279
340,0.010779509,-0.00015945711
341,0.00040957757,-0.0014217392
342,-0.010211166,0.00086351926
343,0.01128035,0.00012808111
344,-0.01232544,-0.001003405
345,-0.002338025,0.00039150135
346,0.010122347,0.0007954244
347,-0.010193513,-0.0011342334
348,0.0033272458,0.00060546
349,-0.00024001538,0.0006353714
350,-0.0053216163,-0.0013459871
351,0.0008335847,0.0013691944
352,-0.0020361524,-0.00041197165
353,-0.001701785,-0.0007206691
354,-0.0018525402,0.0012544726
355,-0.0015770373,-0.0009862821
356,-0.00043628382,6.308904e-05
357,-0.002414076,0.00063672836
358,-0.0015216523,-0.0009393158
359,-0.0039143045,0.00045846807
360,-0.0032137332,1.4650311e-05
361,0.0066154515,-0.00059350015
362,-0.0023998024,0.0004360844
363,-0.0017535423,-0.00035142517
364,0.004513757,-0.00013456323
365,-0.015049089,6.4195374e-05
366,0.0011881806,-0.00022864663
367,0.0046205237,-5.9822578e-05
368,-0.013198128,-7.974314e-05
369,0.011421686,-0.00013256917
370,-0.0016229862,-6.299679e-05
371,-0.008656795,-0.00015608234
372,0.0075289086,8.14168e-06
373,-0.007681232,-0.00015943685
374,0.0010372935,9.631046e-06
375,-0.00289187,-0.00010538197
376,-0.0101329535,-1.2238976e-06
377,0.0021994095,-0.00012826952
378,-0.00505648,1.5906866e-05
379,-0.0020332462,-0.00015157498
380,-0.007901021,9.263117e-06
381,-0.0024011787,-0.00020240476
382,-0.001697187,5.5055563e-05
383,-0.00679052,-0.00030830986
384,0.0051522152,3.2316904e-05
385,-0.0073748897,-0.00044264793
386,-0.001475837,-0.00024086215
387,0.0029837238,0.00036586943
388,-0.008948196,-0.00075728254
389,-0.0026057558,-0.00053016533
390,0.0074907807,0.0013416563
391,-0.008236611,-0.0023954443
392,0.0018977487,0.00077387836
393,0.005919605,0.0011999382
394,-0.012713184,-0.0013991822
395,0.008205435,-0.0010140137
396,-0.0012331863,0.0015949914
397,-0.013317697,0.0004633475
398,0.011334399,-0.0026174195
399,-0.008489634,0.0024654537
400,-0.0058193314,0.0024630923
401,0.005757255,-0.009950534
402,-0.010262148,0.013006145
403,0.011543521,-0.0058598
404,-0.0063065044,-0.01174389
405,-0.0051055076,0.025161553
406,0.015522289,-0.024015406
407,-0.013319995,0.0059219855
408,0.0030818882,0.020341141
409,0.010892092,-0.040437177
410,-0.013945459,0.035163417
411,0.009069958,-0.008346151
412,0.0019834589,-0.020378172
413,-0.009476618,0.037746448
414,0.011429574,-0.03380693
415,-0.0037656005,0.007250498
416,-0.0029989448,0.021570127
417,0.009399638,-0.03083288
418,-0.007065074,0.021933855
419,0.00084711984,-0.011564894
420,0.0031268972,0.0038155362
421,-0.0073692324,0.0057093925
422,0.006192184,-0.024169145
423,-0.0128781665,0.039478347
424,0.008494275,-0.039791986
425,-0.0006752432,0.019460136
426,-0.017154668,0.022299405
427,0.015829582,-0.06801193
428,-0.0075971237,0.08124607
429,-0.008598256,-0.04258253
430,0.011848666,-0.027787747
431,-0.009885154,0.093862996
432,-0.0013493442,-0.09857385
433,0.005209916,0.024311103
434,-0.006286736,0.07275298
435,-6.761945e-05,-0.1147103
436,0.0027984637,0.07523211
437,-0.0035120028,0.008932721
438,-0.013536327,-0.078336574
439,0.0036516758,0.09078073
440,-0.004919292,-0.049310252
441,-0.014857416,-0.017254384
442,0.011172086,0.062061317
443,-0.008151156,-0.05261811
444,-0.005978568,0.008379696
445,0.0073781586,0.022391865
446,-0.0064944983,-0.01819957
447,0.0031659573,-0.0023871006
448,0.00048038267,0.0074634333
449,-0.00061871053,0.015440561
450,0.0010026211,-0.039628565
451,0.0020696467,0.026135338
452,0.0001548432,0.025803987
453,0.0007426348,-0.07491316
454,0.0053891162,0.07827237
455,-0.0023177466,-0.02411626
456,0.0015200786,-0.057338223
457,0.010857718,0.1136508
458,-0.008232278,-0.10076367
459,0.003849542,0.011976991
460,0.010701061,0.09923687
461,-0.0064623575,-0.14657113
462,0.004864171,0.09152494
463,0.0070454227,0.024974877
464,-0.003026406,-0.11892367
465,0.011165828,0.13277616
466,-0.0030302336,-0.066247225
467,-0.0021170974,-0.032484874
468,0.006547832,0.096877456
469,-0.0062179654,-0.094563715
470,-0.0009951208,0.04500204
471,0.0060164835,0.008929339
472,-0.0034318035,-0.0369745
473,0.0015714681,0.038260795
474,0.0021252718,-0.035110127
475,-0.006588418,0.041828603
476,5.9608625e-05,-0.040540233
477,0.0015612791,0.0014897939
478,-0.005559943,0.06857249
479,-0.0033775948,-0.11899428
480,-0.0029095036,0.09367221
481,-0.005492984,0.008709108
482,-0.0025233692,-0.12632029
483,-0.0037618594,0.17718177
484,-0.0027825485,-0.11095638
485,0.0028545947,-0.040485974
486,-0.002755058,0.17430133
487,-0.0013974403,-0.19096856
488,0.006383243,0.07709381
489,-0.0014998745,0.08672093
490,-0.0059484965,-0.18260284
491,0.009259355,0.14410791
492,-0.0044654505,-0.007850256
493,-0.0021193598,-0.11660743
494,0.009442311,0.1445838
495,-0.006383708,-0.0722348
496,0.0038226182,-0.035929184
497,0.004031788,0.09678569
498,-0.0040992196,-0.08060252
499,0.004887667,0.016519621
500,-0.0005421565,0.03869299
501,-0.00010165014,-0.0456592
502,0.0008537342,0.015353343
503,-3.260945e-05,0.013352288
504,-0.0011028318,-0.014897694
505,-0.0031374805,-0.0070904926
506,0.0007802459,0.022357453
507,-0.0007379263,-0.005092431
508,0.00076989067,-0.03306089
509,-0.0038330122,0.05178926
510,0.0019169061,-0.020318016
511,0.0014557377,-0.03816552
512,-0.0022791873,0.07176625
513,0.0040813447,-0.056928627
514,-0.0045368513,0.0044351863
515,0.0012094139,0.052753408
516,0.0013153795,-0.08169917
517,0.00012417157,0.068473935
518,0.0039825235,-0.006330757
519,-0.0010542765,-0.07551373
520,-0.0051779896,0.113069415
521,0.00019360945,-0.07255317
522,-0.0062833475,-0.019599842
523,0.0029320368,0.105372176
524,0.00051537127,-0.12719205
525,-0.0071061137,0.07296105
526,0.0052013737,0.017698612
527,-0.0012250334,-0.097471245
528,-0.0023941675,0.12851013
529,0.008495678,-0.084444866
530,-0.008864768,-0.018636419
531,0.0032442482,0.101261355
532,0.002356718,-0.09967841
533,-0.0063022184,0.037379693
534,0.008542688,0.022943236
535,-0.0153984325,-0.042624176
536,0.010313869,0.038591318
537,0.003708655,-0.047741514
538,-0.015716257,0.05388245
539,0.015726037,-0.028636344
540,-0.0017304508,-0.0198641
541,-0.0070139677,0.08309212
542,0.00400831,-0.118511744
543,0.00089335645,0.08341899
544,0.0062110806,0.0032759577
545,-0.0030984099,-0.09750236
546,0.00459378,0.14493978
547,0.00094126933,-0.09421007
548,-0.010652208,-0.025381278
549,0.0035235255,0.115962826
550,0.003160238,-0.106834166
551,-0.0110119805,0.028818617
552,0.007942771,0.045797773
553,-0.0054328307,-0.06842793
554,-0.0105775045,0.035494838
555,0.0053032823,0.0039575715
556,-0.003485526,-0.010562629
557,-0.006150496,-0.016135292
558,0.008062873,0.046199273
559,0.000496591,-0.02740557
560,-0.014124862,-0.046476316
561,0.00344286,0.11246986
562,-0.0056445096,-0.11074858
563,-0.012250876,0.021074887
564,0.0065507884,0.11017517
565,-0.0037300526,-0.18091686
566,0.0020849856,0.12361736
567,-0.0025616242,0.030093307
568,-0.004563808,-0.17183919
569,0.003990239,0.1979714
570,-0.0047953553,-0.08015673
571,-0.0017888165,-0.10052419
572,0.008066532,0.20594062
573,-0.005386557,-0.1629932
574,-0.0046391827,0.008999815
575,0.0023097305,0.13953917
576,-0.0014226201,-0.17410071
577,0.0042409697,0.082409084
578,0.0026036832,0.056405775
579,0.00208496,-0.13884856
580,0.011645211,0.10775362
581,0.002492767,0.0012532802
582,-0.0004980719,-0.09182321
583,0.0035484922,0.0937755
584,0.000466957,-0.022599105
585,-0.0048388834,-0.05115651
586,-0.011445677,0.07015003
587,-0.001187632,-0.032174118
588,-0.005071295,-0.024000155
589,0.003066874,0.052208163
590,-0.00141856,-0.040707614
591,-0.0017788179,0.0016540814
592,0.002216816,0.0340143
593,0.0054861316,-0.04141614
594,-4.73446e-05,0.02226189
595,-0.002279534,0.005619745
596,0.005277294,-0.022356564
597,0.0035033005,0.020060003
598,-0.006891326,-0.009613081
599,-0.0027115217,-0.0005890969
600,0.012417914,0.007826967
601,-0.018628005,-0.012913981
602,0.009613191,0.013233529
603,0.0029044738,-0.007193758
604,-0.011759354,-0.003372008
605,0.013926217,0.011069181
606,-0.009527712,-0.01254528
607,-0.002075691,0.0075080846
608,0.004093207,-0.0012009738
609,-0.014698668,-0.004454265
610,0.0058413725,0.0071692495
611,-0.0013132667,-0.006004053
612,-0.011668422,0.0026127102
613,0.009804296,0.00038308048
614,-0.0011020375,-0.0019387295
615,-0.007851442,0.0014038625
616,0.0013393476,-0.00074106007
617,0.001345303,-0.00014269608
618,-0.00024361913,0.00043600964
619,0.0035855866,-0.000570151
620,0.0047242567,0.0005118846
621,-0.0011842398,-0.00017924543
622,-0.005380015,0.00017646702
623,0.01511801,3.4213852e-05
624,-0.0085812025,-2.299811e-05
625,0.0058987066,0.00011157415
626,0.0080492925,3.1605374e-05
